Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Romania,ROU,2023,,,,59000,78060,329670,
Russia,RUS,1992,,66000,312.75,330121,3631500,2783500,1379927
Russia,RUS,1993,,65500,320.82,360006,3358800,2432100,1245043
Russia,RUS,1994,,59000,322.61,315776,3240200,2103500,1036129
Russia,RUS,1995,,62000,324.37,261618,2733500,1865400,845417
Russia,RUS,1996,,63000,332.26,230196,2629825,1705200,678297
Russia,RUS,1997,,73000,342.68,199559,2394900,1545500,621291
Russia,RUS,1998,,70000,327.37,178087,2246500,1504900,680859
Russia,RUS,1999,,56000,300,143341,1867600,1485000,756700
Russia,RUS,2000,,52000,308,139551,1897900,1578200,774985
Russia,RUS,2001,,52000,250,134208,1878600,1514700,883843
Russia,RUS,2002,,52000,200,135621,1967400,1608300,962560
Russia,RUS,2003,,48200,216,133281,2002300,1742600,1058422
Russia,RUS,2004,,52702,268,143795,1953900,1685800,1187216
Russia,RUS,2005,,52634,194,154100,1809200,1569100,1380597
Russia,RUS,2006,,49325,188,156300,1721500,1699200,1632360
Russia,RUS,2007,,41646,157,167900,1699200,1929700,1800808
Russia,RUS,2008,,45954,172,174163,1768716,2042059,2000657
Russia,RUS,2009,,48936,89,182645,1740628,2169475,2313376
Russia,RUS,2010,,52878,164,184641,1727311,2330806,2563467
Russia,RUS,2011,,47942,103,189015,1625469,2427636,2895489
Russia,RUS,2012,,47652,134,190392,1641519,2559477,3299495
Russia,RUS,2013,,48678,200,189968,1633258,2816178,3456639
Russia,RUS,2014,,50578,175,203901,1654135,2973928,3769693
Russia,RUS,2015,,49962,193,204489,1649373,3098678,4087556
Russia,RUS,2016,,50647.95,178,213210,1588769,3355060,4231982
Russia,RUS,2017,,45093,179,219492,1569267,3515740,4542243.5
Russia,RUS,2018,,45388,137,223816,1608136,3744170,4543002
Russia,RUS,2019,,46032.48,143.45,216754,1625163,3936829,4606359.5
Russia,RUS,2020,,48166,131,214769,1633742,4281613,4576733
Russia,RUS,2021,,47097,115,215474,1673546,4304053,4617338
Russia,RUS,2022,,45872,114,210015,1620730,4532147,5308201
Russia,RUS,2023,,46880,117,207290,1659600,4719700,5339500
Rwanda,RWA,1961,4000,,,2375.35,4056,1092,333
Rwanda,RWA,1962,4000,,,2363.35,4280.64,1197,360
Rwanda,RWA,1963,4000,,,2207.35,4992,989.94,387
Rwanda,RWA,1964,4000,,,2012.69,5200,753.9,409.71
Rwanda,RWA,1965,4000,,,1965.6,5262.4,546,432
Rwanda,RWA,1966,4500,,,1726.25,6032,630,279
Rwanda,RWA,1967,4800,,,2034,6552,828.24,486
Rwanda,RWA,1968,5000,,,1932.6,6240,645.54,378
Rwanda,RWA,1969,5000,,,1884,6448,483,543.6
Rwanda,RWA,1970,5000,,,2148,6552,413.91,468
Rwanda,RWA,1971,5200,,,2258,6656,325.37,495
Rwanda,RWA,1972,5200,,,2284,6864,672,495
Rwanda,RWA,1973,5300,,,2824,6656,685.86,567
Rwanda,RWA,1974,5400,,,2472,8320,989.1,576
Rwanda,RWA,1975,5400,,,2870,10608,1145.34,594
Rwanda,RWA,1976,5500,,,3018.2,10400,979.44,783
Rwanda,RWA,1977,5600,,,3305.7,10712,1745.52,805.5
Rwanda,RWA,1978,5700,,,3420,11024,2069.76,890.1
Rwanda,RWA,1979,5700,,,3597,11440,2383.92,1021.5
Rwanda,RWA,1980,5800,,,3870,12272,2520,1053
Rwanda,RWA,1981,5900,,,3944,13416,2940,1098
Rwanda,RWA,1982,5900,,,4159.56,13156,3024,1136.7
Rwanda,RWA,1983,6000,,,3946.68,13312,2898,1127.7
Rwanda,RWA,1984,6200,,,3944,13520,1848,1146.6
Rwanda,RWA,1985,6400,,,4370.39,14560,1864.8,1231.2
Rwanda,RWA,1986,6500,,,4274,13520,2016,1210.5
Rwanda,RWA,1987,6500,,,4387,12480,2372.16,1224
Rwanda,RWA,1988,6600,,,4476,13520,2868.6,1461.6
Rwanda,RWA,1989,6700,,,4666.8,13936,2730,1379.7
Rwanda,RWA,1990,6800,,,4747,14144,2646,1380.6
Rwanda,RWA,1991,6900,,,5023,14352,2646,1390.5
Rwanda,RWA,1992,7000,,,5145,13104,2688,1458
Rwanda,RWA,1993,7316.36,,,5255,11960,2730,1530
Rwanda,RWA,1994,7515.47,,,5449,10400,2814,1395
Rwanda,RWA,1995,7786.09,,,2338,10400,2268,1260
Rwanda,RWA,1996,7903.74,,,2884,11440,2520,1422
Rwanda,RWA,1997,7300,,,2590,13520,2646,1485
Rwanda,RWA,1998,10000,,,2764,15600,2268,1800
Rwanda,RWA,1999,9900.11,,,3279,17680,2940,2250
Rwanda,RWA,2000,10500,,,3406,17160,3276,1413
Rwanda,RWA,2001,11000,,,3502,19448,3318,1548
Rwanda,RWA,2002,11400,,,4145,19760,3864,1755
Rwanda,RWA,2003,11500,,,4415.3,23638.37,3906,1980
Rwanda,RWA,2004,11800,,,5859,22965.07,6006,2295
Rwanda,RWA,2005,12000,,,6055,23920,6384,2313
Rwanda,RWA,2006,12300,,,6696,28600,6258,1953
Rwanda,RWA,2007,12500,,,7026,31200,6090,2241
Rwanda,RWA,2008,12899.16,,,7521,36920,5670,2385
Rwanda,RWA,2009,13538.54,,,8710,35360,6930,2385
Rwanda,RWA,2010,13652.59,,,20069,27538,7228,13718
Rwanda,RWA,2011,13970.74,,,21153,28311,7460,13846
Rwanda,RWA,2012,14298.43,,,22331,29021,7938,14384
Rwanda,RWA,2013,14618.91,,,22755,29807,8905,15727
Rwanda,RWA,2014,14967.45,,,23520,32209,10210,16304
Rwanda,RWA,2015,15410.42,,,25986.05,36581.98,13472.33,16629.02
Rwanda,RWA,2016,14998.93,,,25007.07,32005.6,14733.14,18067.91
Rwanda,RWA,2017,15521,,,28457.03,29720.35,13315.3,18215.62
Rwanda,RWA,2018,15975,,,26937.04,33087.52,10258.58,19707.68
Rwanda,RWA,2019,15651.37,,,22333.21,35850.62,9666.49,18894.52
Rwanda,RWA,2020,15921.39,,,17076,41811.43,9037.55,17323.72
Rwanda,RWA,2021,16316.81,,,16295.68,39102.55,11020.6,15958.42
Rwanda,RWA,2022,16665.28,,,14186.41,37282.72,6347.94,10872.23
Rwanda,RWA,2023,16980.41,,,13757.15,37878.04,9145.44,11350.61
Saint Kitts and Nevis,KNA,1961,,,,110.2,144.8,108,84
Saint Kitts and Nevis,KNA,1962,,,,112.5,135.75,108,86.4
Saint Kitts and Nevis,KNA,1963,,,,112.5,135.75,108,90
Saint Kitts and Nevis,KNA,1964,,,,112.32,135.75,111,93.6
Saint Kitts and Nevis,KNA,1965,,,,112.32,132.13,111,97.2
Saint Kitts and Nevis,KNA,1966,,,,112.16,132.13,114,100.8
Saint Kitts and Nevis,KNA,1967,,,,112.3,130.32,114,104.4
Saint Kitts and Nevis,KNA,1968,,,,112.44,130.32,114,108
Saint Kitts and Nevis,KNA,1969,,,,112.6,128.51,111,111.6
Saint Kitts and Nevis,KNA,1970,,,,112.9,128.51,111,115.2
Saint Kitts and Nevis,KNA,1971,,,,112.9,128.51,110.4,118.8
Saint Kitts and Nevis,KNA,1972,,,,113.2,126.7,110.4,122.4
Saint Kitts and Nevis,KNA,1973,,,,113.2,123.08,110.4,126
Saint Kitts and Nevis,KNA,1974,,,,114.06,123.08,109.8,129.6
Saint Kitts and Nevis,KNA,1975,,,,114.06,121.27,109.8,132
Saint Kitts and Nevis,KNA,1976,,,,114.92,121.27,109.8,134.4
Saint Kitts and Nevis,KNA,1977,,,,115.78,117.65,109.8,138
Saint Kitts and Nevis,KNA,1978,,,,116.08,117.65,109.8,141.6
Saint Kitts and Nevis,KNA,1979,,,,116.08,117.65,110.4,144
Saint Kitts and Nevis,KNA,1980,,,,116.38,117.65,110.4,147.6
Saint Kitts and Nevis,KNA,1981,,,,116.52,117.65,110.4,150
Saint Kitts and Nevis,KNA,1982,,,,116.82,117.65,110.4,152.4
Saint Kitts and Nevis,KNA,1983,,,,116.96,117.65,110.4,153.6
Saint Kitts and Nevis,KNA,1984,,,,117.82,114.03,111,154.8
Saint Kitts and Nevis,KNA,1985,,,,118.68,112.22,111,157.2
Saint Kitts and Nevis,KNA,1986,,,,119.54,110.41,111.6,159.6
Saint Kitts and Nevis,KNA,1987,,,,120.4,110.41,112.2,162
Saint Kitts and Nevis,KNA,1988,,,,120.56,112.22,114,162
Saint Kitts and Nevis,KNA,1989,,,,121.42,108.6,112.8,154.8
Saint Kitts and Nevis,KNA,1990,,,,121.24,112.22,114,156
Saint Kitts and Nevis,KNA,1991,,,,119.16,112.22,115.8,158.4
Saint Kitts and Nevis,KNA,1992,,,,116.52,108.6,117.6,162
Saint Kitts and Nevis,KNA,1993,,,,109.68,101.36,120,162
Saint Kitts and Nevis,KNA,1994,,,,119.6,101.36,129,194.4
Saint Kitts and Nevis,KNA,1995,,,,124.2,101.36,132,186
Saint Kitts and Nevis,KNA,1996,,,,122.8,101.36,168,162
Saint Kitts and Nevis,KNA,1997,,,,122.8,101.36,156,156
Saint Kitts and Nevis,KNA,1998,,,,100,108.6,198,156
Saint Kitts and Nevis,KNA,1999,,,,105,115.84,198,156
Saint Kitts and Nevis,KNA,2000,,,,89,126.7,144,144
Saint Kitts and Nevis,KNA,2001,,,,126,124.89,144,144
Saint Kitts and Nevis,KNA,2002,,,,118,124.89,150,150
Saint Kitts and Nevis,KNA,2003,,,,112,124.89,159,144
Saint Kitts and Nevis,KNA,2004,,,,102,124.89,150,144
Saint Kitts and Nevis,KNA,2005,,,,88.77,93.22,159,156
Saint Kitts and Nevis,KNA,2006,,,,21.8,60.2,131.55,156
Saint Kitts and Nevis,KNA,2007,,,,23.2,90.4,136.85,156
Saint Kitts and Nevis,KNA,2008,,,,25.2,118.7,131.6,168
Saint Kitts and Nevis,KNA,2009,,,,22,105,109.95,168
Saint Kitts and Nevis,KNA,2010,,,,22,98,112.4,168
Saint Kitts and Nevis,KNA,2011,,,,20,78,131.25,168
Saint Kitts and Nevis,KNA,2012,,,,8.9,61.45,45.6,136
Saint Kitts and Nevis,KNA,2013,,,,12.1,50.9,46.7,85
Saint Kitts and Nevis,KNA,2014,,,,15.12,49,49,90
Saint Kitts and Nevis,KNA,2015,,,,15.8,51.02,69.66,78.12
Saint Kitts and Nevis,KNA,2016,,,,14.77,46,66,77.11
Saint Kitts and Nevis,KNA,2017,,,,15.82,48.55,67.06,12.62
Saint Kitts and Nevis,KNA,2018,,,,17.8,51.2,57.3,20
Saint Kitts and Nevis,KNA,2019,,,,15.46,54.96,41.41,0.03
Saint Kitts and Nevis,KNA,2020,,,,15,45,36,9
Saint Kitts and Nevis,KNA,2021,,,,16.16,43.68,48.41,15.7
Saint Kitts and Nevis,KNA,2022,,,,25.71,43.89,47.66,40
Saint Kitts and Nevis,KNA,2023,,,,27,48,54,49.05
Saint Lucia,LCA,1961,,,,69.4,276.28,524.4,117.6
Saint Lucia,LCA,1962,,,,70.4,292.47,530.1,120
Saint Lucia,LCA,1963,,,,70.4,308.67,535.8,132
Saint Lucia,LCA,1964,,,,79,325.6,541.5,156
Saint Lucia,LCA,1965,,,,79,298.66,547.2,168
Saint Lucia,LCA,1966,,,,79,364.91,552.9,168
Saint Lucia,LCA,1967,,,,79,311.4,558.6,186
Saint Lucia,LCA,1968,,,,82.8,295.39,564.3,204
Saint Lucia,LCA,1969,,,,86.6,325.42,570,216
Saint Lucia,LCA,1970,,,,90.4,345.8,598.5,252
Saint Lucia,LCA,1971,,,,93.2,354.9,456,258
Saint Lucia,LCA,1972,,,,96,364,399,324
Saint Lucia,LCA,1973,,,,112.2,382.2,342,420
Saint Lucia,LCA,1974,,,,112.2,382.2,342,456
Saint Lucia,LCA,1975,,,,110.6,394.76,342,420
Saint Lucia,LCA,1976,,,,115,484.85,399,432
Saint Lucia,LCA,1977,,,,120.8,491.4,456,372
Saint Lucia,LCA,1978,,,,125.2,505.23,461.7,456
Saint Lucia,LCA,1979,,,,132.6,455,467.4,456
Saint Lucia,LCA,1980,,,,138,455,473.1,540
Saint Lucia,LCA,1981,,,,142.4,491.4,478.8,540
Saint Lucia,LCA,1982,,,,147.8,509.6,484.5,528
Saint Lucia,LCA,1983,,,,153.2,527.8,530.1,552
Saint Lucia,LCA,1984,,,,158.6,555.1,558.6,600
Saint Lucia,LCA,1985,,,,160,555.1,559.74,600
Saint Lucia,LCA,1986,,,,162.4,564.2,562.02,600
Saint Lucia,LCA,1987,,,,164.8,573.3,567.15,600
Saint Lucia,LCA,1988,,,,168.2,564.2,570,612
Saint Lucia,LCA,1989,,,,170.6,564.2,570,576
Saint Lucia,LCA,1990,,,,173,555.1,581.4,588
Saint Lucia,LCA,1991,,,,171.6,564.2,600,600
Saint Lucia,LCA,1992,,,,162.2,564.2,728.86,600
Saint Lucia,LCA,1993,,,,157.4,573.3,751.68,600
Saint Lucia,LCA,1994,,,,150,582.4,773.42,612
Saint Lucia,LCA,1995,,,,143.2,546,799.77,624
Saint Lucia,LCA,1996,,,,139.8,500.5,700,624
Saint Lucia,LCA,1997,,,,141.8,509.6,842.69,720
Saint Lucia,LCA,1998,,,,141.8,527.8,853.48,660
Saint Lucia,LCA,1999,,,,141.8,527.8,1000,720
Saint Lucia,LCA,2000,,,,141.8,528,878.65,600
Saint Lucia,LCA,2001,,,,141.8,364,867.11,720
Saint Lucia,LCA,2002,,,,141.8,382.2,693,1560
Saint Lucia,LCA,2003,,,,131.8,382.2,820.15,1560
Saint Lucia,LCA,2004,,,,141.8,418.6,804.93,1560
Saint Lucia,LCA,2005,,,,141.8,418.6,792.97,1560
Saint Lucia,LCA,2006,,,,108.8,436.8,781.21,1560
Saint Lucia,LCA,2007,,,,106.2,436.8,1050,1560
Saint Lucia,LCA,2008,,,,147.6,455,775.77,1560
Saint Lucia,LCA,2009,,,,147.6,455,766.32,1560
Saint Lucia,LCA,2010,,,,147.6,455,682.81,1560
Saint Lucia,LCA,2011,,,,147.6,455,657.41,1560
Saint Lucia,LCA,2012,,,,148.69,436.46,623.16,1564.82
Saint Lucia,LCA,2013,,,,153.93,431.82,445.5,1472.07
Saint Lucia,LCA,2014,,,,179.21,434.03,511.5,1458.37
Saint Lucia,LCA,2015,,,,171.25,430.77,628.31,1450.23
Saint Lucia,LCA,2016,,,,159.64,426.83,690.83,1391.36
Saint Lucia,LCA,2017,,,,152.22,419.85,648.12,1394.13
Saint Lucia,LCA,2018,,,,160.47,417,617.92,1390.92
Saint Lucia,LCA,2019,,,,159.3,411.78,825.16,1356.73
Saint Lucia,LCA,2020,,,,158.78,412.65,907.5,1376
Saint Lucia,LCA,2021,,,,159.73,412.17,972.01,1346.45
Saint Lucia,LCA,2022,,,,159.87,410.26,1169.85,1331.82
Saint Lucia,LCA,2023,,,,159.96,408.36,1016.46,1316.92
Saint Vincent and the Grenadines,VCT,1961,,,,33.4,199.1,222,60
Saint Vincent and the Grenadines,VCT,1962,,,,37.1,206.16,222,65
Saint Vincent and the Grenadines,VCT,1963,,,,42.1,213.94,228,70
Saint Vincent and the Grenadines,VCT,1964,,,,44.6,230.59,228,75
Saint Vincent and the Grenadines,VCT,1965,,,,45.9,289.06,240,82
Saint Vincent and the Grenadines,VCT,1966,,,,40,399.11,240,105
Saint Vincent and the Grenadines,VCT,1967,,,,38.9,289.6,228,112
Saint Vincent and the Grenadines,VCT,1968,,,,35.85,253.4,210,120
Saint Vincent and the Grenadines,VCT,1969,,,,32.8,253.4,198,128
Saint Vincent and the Grenadines,VCT,1970,,,,32.8,262.45,180,130
Saint Vincent and the Grenadines,VCT,1971,,,,32.7,253.4,198,140
Saint Vincent and the Grenadines,VCT,1972,,,,33.3,253.4,210,150
Saint Vincent and the Grenadines,VCT,1973,,,,33.3,271.5,216,160
Saint Vincent and the Grenadines,VCT,1974,,,,39.1,271.5,216,160
Saint Vincent and the Grenadines,VCT,1975,,,,22.6,271.5,252,240
Saint Vincent and the Grenadines,VCT,1976,,,,39.91,262.45,264,230
Saint Vincent and the Grenadines,VCT,1977,,,,39.15,262.45,279,180
Saint Vincent and the Grenadines,VCT,1978,,,,41.41,264.26,279,185
Saint Vincent and the Grenadines,VCT,1979,,,,48.84,271.5,288,230
Saint Vincent and the Grenadines,VCT,1980,,,,59.45,271.5,294,240
Saint Vincent and the Grenadines,VCT,1981,,,,53,275.12,360,240
Saint Vincent and the Grenadines,VCT,1982,,,,63.44,278.74,408,300
Saint Vincent and the Grenadines,VCT,1983,,,,67.6,289.6,450,330
Saint Vincent and the Grenadines,VCT,1984,,,,54.45,298.65,480,330
Saint Vincent and the Grenadines,VCT,1985,,,,66.95,271.5,516,330
Saint Vincent and the Grenadines,VCT,1986,,,,73.9,253.4,540,280
Saint Vincent and the Grenadines,VCT,1987,,,,82.5,217.2,600,320
Saint Vincent and the Grenadines,VCT,1988,,,,85.45,253.4,690,320
Saint Vincent and the Grenadines,VCT,1989,,,,83.05,244.35,660,360
Saint Vincent and the Grenadines,VCT,1990,,,,80.55,226.25,600,380
Saint Vincent and the Grenadines,VCT,1991,,,,72.95,217.2,546,400
Saint Vincent and the Grenadines,VCT,1992,,,,72.95,226.25,552,410
Saint Vincent and the Grenadines,VCT,1993,,,,74.15,226.25,558,415
Saint Vincent and the Grenadines,VCT,1994,,,,76.1,226.25,564,420
Saint Vincent and the Grenadines,VCT,1995,,,,78.94,226.25,570,425
Saint Vincent and the Grenadines,VCT,1996,,,,78.94,226.25,570,425
Saint Vincent and the Grenadines,VCT,1997,,,,78.94,226.25,570,425
Saint Vincent and the Grenadines,VCT,1998,,,,78.94,226.25,570,425
Saint Vincent and the Grenadines,VCT,1999,,,,78.94,226.25,570,425
Saint Vincent and the Grenadines,VCT,2000,,,,79.3,217.2,570,425
Saint Vincent and the Grenadines,VCT,2001,,,,81.2,209.96,570,425
Saint Vincent and the Grenadines,VCT,2002,,,,81.2,199.1,570,370
Saint Vincent and the Grenadines,VCT,2003,,,,81.55,182.45,550.2,280
Saint Vincent and the Grenadines,VCT,2004,,,,81.55,182.45,550.2,270
Saint Vincent and the Grenadines,VCT,2005,,,,82.8,182.45,550.2,260
Saint Vincent and the Grenadines,VCT,2006,,,,83.4,181,550.2,300
Saint Vincent and the Grenadines,VCT,2007,,,,85.9,199.1,552,400
Saint Vincent and the Grenadines,VCT,2008,,,,85.9,199.1,556.8,460
Saint Vincent and the Grenadines,VCT,2009,,,,91,208.15,576,480
Saint Vincent and the Grenadines,VCT,2010,,,,93.4,213,516,480
Saint Vincent and the Grenadines,VCT,2011,,,,93.4,220,384,480
Saint Vincent and the Grenadines,VCT,2012,,,,92.2,208,306,480
Saint Vincent and the Grenadines,VCT,2013,,,,92.72,206,388.39,452.81
Saint Vincent and the Grenadines,VCT,2014,,,,91.35,212,417.61,451.29
Saint Vincent and the Grenadines,VCT,2015,,,,84.47,213,445.57,452.26
Saint Vincent and the Grenadines,VCT,2016,,,,84.03,201,469.27,450
Saint Vincent and the Grenadines,VCT,2017,,,,82.83,202,409.63,455
Saint Vincent and the Grenadines,VCT,2018,,,,82.08,207,371.7,460.16
Saint Vincent and the Grenadines,VCT,2019,,,,86.23,172.33,371.12,452.33
Saint Vincent and the Grenadines,VCT,2020,,,,82.72,172.11,400.19,445.09
Saint Vincent and the Grenadines,VCT,2021,,,,74,149,395.7,169
Saint Vincent and the Grenadines,VCT,2022,,,,100,236,391.13,197
Saint Vincent and the Grenadines,VCT,2023,,,,74,209,386.55,198
Samoa,WSM,1961,,,,,350,1020,340
Samoa,WSM,1962,,,,,450,1020,350
Samoa,WSM,1963,,,,,538,1200,360
Samoa,WSM,1964,,,,,612,1200,370
Samoa,WSM,1965,,,,,645,1200,370
Samoa,WSM,1966,,,,,475,1300,380
Samoa,WSM,1967,,,,,462,1300,380
Samoa,WSM,1968,,,,,573,1300,380
Samoa,WSM,1969,,,,,636,1300,390
Samoa,WSM,1970,,,,,497,1300,390
Samoa,WSM,1971,,,,,528,1300,390
Samoa,WSM,1972,,,,,365,1300,400
Samoa,WSM,1973,,,,,488,1300,400
Samoa,WSM,1974,,,,,375,1300,400
Samoa,WSM,1975,,,,,364,1300,400
Samoa,WSM,1976,,,,,492,1230,400
Samoa,WSM,1977,,,,,586,1230,400
Samoa,WSM,1978,,,,,636,1230,400
Samoa,WSM,1979,,,,,667,1230,390
Samoa,WSM,1980,,,,,691,1580,370
Samoa,WSM,1981,,,,,635,1900,360
Samoa,WSM,1982,,,,,661,2200,350
Samoa,WSM,1983,,,,,626,2500,345
Samoa,WSM,1984,,,,,640,2900,335
Samoa,WSM,1985,,,,,640,3200,330
Samoa,WSM,1986,,,,,560,3400,320
Samoa,WSM,1987,,,,,710,3600,310
Samoa,WSM,1988,,,,,675,3800,310
Samoa,WSM,1989,,,,,894,4000,305
Samoa,WSM,1990,,,,,915,4100,312
Samoa,WSM,1991,,,,,930,3700,320
Samoa,WSM,1992,,,,,900,3500,336
Samoa,WSM,1993,,,,,910,3600,324
Samoa,WSM,1994,,,,,945,3600,376
Samoa,WSM,1995,,,,,971,3400,360
Samoa,WSM,1996,,,,,952,3400,368
Samoa,WSM,1997,,,,,983,3400,376
Samoa,WSM,1998,,,,,975,3400,380
Samoa,WSM,1999,,,,,1000,3400,404
Samoa,WSM,2000,,,,,995,3500,416
Samoa,WSM,2001,,,,,1053,3800,448
Samoa,WSM,2002,,,,,1300,3500,480
Samoa,WSM,2003,,,,,1100,3500,488
Samoa,WSM,2004,,,,,1100,3500,496
Samoa,WSM,2005,,,,,1100,3500,512
Samoa,WSM,2006,,,,,1100,3500,441.51
Samoa,WSM,2007,,,,,1100,3160.47,437.07
Samoa,WSM,2008,,,,,1100,3026.18,431.29
Samoa,WSM,2009,,,,,1285.82,2578.49,288.56
Samoa,WSM,2010,,,,,1335.98,2867.28,432.52
Samoa,WSM,2011,,,,,1408.35,2855.01,440.17
Samoa,WSM,2012,,,,,1423.57,2839.57,448.53
Samoa,WSM,2013,,,,,1337.4,2824.76,457.53
Samoa,WSM,2014,,,,,1273.98,2762.68,466.58
Samoa,WSM,2015,,,,,1369.67,2660.32,485
Samoa,WSM,2016,,,,,1715.17,2498.27,420.64
Samoa,WSM,2017,,,,,1644.11,2181.87,398.84
Samoa,WSM,2018,,,,,1495.2,1823.35,379.29
Samoa,WSM,2019,,,,,1283.84,1386.18,304
Samoa,WSM,2020,,,,,1191.48,1023.1,330.54
Samoa,WSM,2021,,,,,1439.94,1719.02,380.01
Samoa,WSM,2022,,,,,1375.62,1547.28,368.99
Samoa,WSM,2023,,,,,1368.6,1416,364.5
Sao Tome and Principe,STP,1961,,,,14.23,122,155,36.5
Sao Tome and Principe,STP,1962,,,,15.49,130,173,38.75
Sao Tome and Principe,STP,1963,,,,14.04,150,173,41
Sao Tome and Principe,STP,1964,,,,10.63,95,135,43.25
Sao Tome and Principe,STP,1965,,,,8.23,75,145,45.5
Sao Tome and Principe,STP,1966,,,,8.54,49,209,48.55
Sao Tome and Principe,STP,1967,,,,8.68,129,180,50.8
Sao Tome and Principe,STP,1968,,,,9.4,144,178,53.05
Sao Tome and Principe,STP,1969,,,,8.54,166,173,55.6
Sao Tome and Principe,STP,1970,,,,9.07,138,134,58.8
Sao Tome and Principe,STP,1971,,,,7.69,166,208,62
Sao Tome and Principe,STP,1972,,,,7.5,143,166,65.2
Sao Tome and Principe,STP,1973,,,,8.58,139,221,71.6
Sao Tome and Principe,STP,1974,,,,11.3,60,70,76.4
Sao Tome and Principe,STP,1975,,,,13.6,53,145,81.2
Sao Tome and Principe,STP,1976,,,,14.35,60,245,90.5
Sao Tome and Principe,STP,1977,,,,15.32,60,145,94
Sao Tome and Principe,STP,1978,,,,16.4,68,110,111
Sao Tome and Principe,STP,1979,,,,16.88,65,75,128
Sao Tome and Principe,STP,1980,,,,17.46,65,50,152.5
Sao Tome and Principe,STP,1981,,,,17.9,70,75,169
Sao Tome and Principe,STP,1982,,,,18.23,70,80,185.5
Sao Tome and Principe,STP,1983,,,,18.66,72,85,186
Sao Tome and Principe,STP,1984,,,,18.66,80,85,186
Sao Tome and Principe,STP,1985,,,,19.05,85,90,186
Sao Tome and Principe,STP,1986,,,,19.43,85,90,186
Sao Tome and Principe,STP,1987,,,,19.6,90,100,186
Sao Tome and Principe,STP,1988,,,,19.82,90,100,186
Sao Tome and Principe,STP,1989,,,,20.04,95,100,186
Sao Tome and Principe,STP,1990,,,,20.2,90,105,184
Sao Tome and Principe,STP,1991,,,,20.42,80,110,296
Sao Tome and Principe,STP,1992,,,,21.25,98,120,385
Sao Tome and Principe,STP,1993,,,,21.56,100,55,394
Sao Tome and Principe,STP,1994,,,,21.98,91,59,411
Sao Tome and Principe,STP,1995,,,,22.29,78,63,428
Sao Tome and Principe,STP,1996,,,,22.71,102,66,445
Sao Tome and Principe,STP,1997,,,,23.23,103,70,465
Sao Tome and Principe,STP,1998,,,,23.55,104,74,482
Sao Tome and Principe,STP,1999,,,,23.76,105,77,499
Sao Tome and Principe,STP,2000,,,,23.76,108,80,596
Sao Tome and Principe,STP,2001,,,,23.87,109,84,628
Sao Tome and Principe,STP,2002,,,,24.29,114,88,678
Sao Tome and Principe,STP,2003,,,,24.49,119,92,726
Sao Tome and Principe,STP,2004,,,,24.6,122,95,707
Sao Tome and Principe,STP,2005,,,,25.66,125,97,720
Sao Tome and Principe,STP,2006,,,,25.66,120,101,720
Sao Tome and Principe,STP,2007,,,,25.66,128,150,744
Sao Tome and Principe,STP,2008,,,,25.86,128,200,744
Sao Tome and Principe,STP,2009,,,,26.3,132,260,769
Sao Tome and Principe,STP,2010,,,,26.85,134,300,763
Sao Tome and Principe,STP,2011,,,,5,137,340,408
Sao Tome and Principe,STP,2012,,,,6,140,360,409
Sao Tome and Principe,STP,2013,,,,6,144,361,437
Sao Tome and Principe,STP,2014,,,,14.6,167.04,368.49,565.58
Sao Tome and Principe,STP,2015,,,,14.58,167.19,430.91,596.79
Sao Tome and Principe,STP,2016,,,,7,217.52,482,640.73
Sao Tome and Principe,STP,2017,,,,8,195.4,569,768.38
Sao Tome and Principe,STP,2018,,,,9,213.17,508,653.57
Sao Tome and Principe,STP,2019,,,,11.27,222,486.3,756.48
Sao Tome and Principe,STP,2020,,,,11.35,249.22,623.9,661.22
Sao Tome and Principe,STP,2021,,,,12.63,329.58,657.89,716.56
Sao Tome and Principe,STP,2022,,,,14.85,351.21,705.04,672.58
Sao Tome and Principe,STP,2023,,,,14.9,374.25,753.72,586.13
Saudi Arabia,SAU,1961,,,10100,21000,4300,,3000
Saudi Arabia,SAU,1962,,,10350,21000,4400,,3100
Saudi Arabia,SAU,1963,,,10600,21200,4600,,3300
Saudi Arabia,SAU,1964,,,10800,21200,4900,,3600
Saudi Arabia,SAU,1965,,,11000,21400,5100,,4000
Saudi Arabia,SAU,1966,,,11250,21400,5350,,4500
Saudi Arabia,SAU,1967,,,11789,21739,5624,,5000
Saudi Arabia,SAU,1968,,,14193,21584,5473,,5500
Saudi Arabia,SAU,1969,,,12816,24842,6121,,6000
Saudi Arabia,SAU,1970,,,13900,24937,6842,,6500
Saudi Arabia,SAU,1971,,,17196,25651,8669,,7000
Saudi Arabia,SAU,1972,,,19063,26024,9148,,7500
Saudi Arabia,SAU,1973,,,24574,26245,9049,,8105
Saudi Arabia,SAU,1974,,,42750,28000,9745,,11813
Saudi Arabia,SAU,1975,,,39414,29389,10124,,14813
Saudi Arabia,SAU,1976,,,38244,30778,12917,,21813
